source_id,market_scope,source_name,operator,source_url,trust_tier,default_output,promotable_status,best_for,refresh_cadence,access_boundary,acceptance_rule,downgrade_rule,status,last_reviewed,notes
ma_volume_us,us,M&A: US Deal Volume,Dealogic/Refinitiv,,B,sentiment_signals,candidate_hint,US并购交易量; 企业信心/资本配置,quarterly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:us:general
ma_volume_cn,cn,M&A: China Deal Volume,Dealogic/Refinitiv,,B,sentiment_signals,candidate_hint,China并购交易量; 企业信心/资本配置,quarterly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:cn:general
ma_volume_eu,eu,M&A: Europe Deal Volume,Dealogic/Refinitiv,,B,sentiment_signals,candidate_hint,Europe并购交易量; 企业信心/资本配置,quarterly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:eu:general
ma_volume_asia,asia,M&A: Asia-Pacific Deal Volume,Dealogic/Refinitiv,,B,sentiment_signals,candidate_hint,Asia-Pacific并购交易量; 企业信心/资本配置,quarterly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:asia:general
ma_volume_latam,latam,M&A: Latin America Deal Volume,Dealogic/Refinitiv,,B,sentiment_signals,candidate_hint,Latin America并购交易量; 企业信心/资本配置,quarterly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:latam:general
ma_volume_mena,mena,M&A: MENA Deal Volume,Dealogic/Refinitiv,,B,sentiment_signals,candidate_hint,MENA并购交易量; 企业信心/资本配置,quarterly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:mena:general
idx_au_broad,au,Index: Australia ASX 200,National Exchange,,A,sentiment_signals,verified_source,Australia大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:au:index
idx_at_broad,at,Index: Austria ATX,National Exchange,,A,sentiment_signals,verified_source,Austria大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:at:index
idx_be_broad,be,Index: Belgium BEL 20,National Exchange,,A,sentiment_signals,verified_source,Belgium大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:be:index
idx_br_broad,br,Index: Brazil Bovespa,National Exchange,,A,sentiment_signals,verified_source,Brazil大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:br:index
idx_ca_broad,ca,Index: Canada TSX,National Exchange,,A,sentiment_signals,verified_source,Canada大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:ca:index
idx_cl_broad,cl,Index: Chile IPSA,National Exchange,,A,sentiment_signals,verified_source,Chile大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:cl:index
idx_cz_broad,cz,Index: Czech PX,National Exchange,,A,sentiment_signals,verified_source,Czech大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:cz:index
idx_dk_broad,dk,Index: Denmark OMXC25,National Exchange,,A,sentiment_signals,verified_source,Denmark大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:dk:index
idx_eg_broad,eg,Index: Egypt EGX30,National Exchange,,A,sentiment_signals,verified_source,Egypt大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:eg:index
idx_fi_broad,fi,Index: Finland OMXH25,National Exchange,,A,sentiment_signals,verified_source,Finland大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:fi:index
idx_gr_broad,gr,Index: Greece ASE,National Exchange,,A,sentiment_signals,verified_source,Greece大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:gr:index
idx_hu_broad,hu,Index: Hungary BUX,National Exchange,,A,sentiment_signals,verified_source,Hungary大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:hu:index
idx_id_broad,id,Index: Indonesia JCI,National Exchange,,A,sentiment_signals,verified_source,Indonesia大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:id:index
idx_ie_broad,ie,Index: Ireland ISEQ,National Exchange,,A,sentiment_signals,verified_source,Ireland大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:ie:index
idx_il_broad,il,Index: Israel TA-125,National Exchange,,A,sentiment_signals,verified_source,Israel大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:il:index
idx_kw_broad,kw,Index: Kuwait KSE,National Exchange,,A,sentiment_signals,verified_source,Kuwait大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:kw:index
idx_my_broad,my,Index: Malaysia KLCI,National Exchange,,A,sentiment_signals,verified_source,Malaysia大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:my:index
idx_mx_broad,mx,Index: Mexico IPC,National Exchange,,A,sentiment_signals,verified_source,Mexico大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:mx:index
idx_nl_broad,nl,Index: Netherlands AEX,National Exchange,,A,sentiment_signals,verified_source,Netherlands大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:nl:index
idx_no_broad,no,Index: Norway OBX,National Exchange,,A,sentiment_signals,verified_source,Norway大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:no:index
idx_nz_broad,nz,Index: NZ NZX50,National Exchange,,A,sentiment_signals,verified_source,NZ大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:nz:index
idx_ph_broad,ph,Index: Philippines PSEi,National Exchange,,A,sentiment_signals,verified_source,Philippines大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:ph:index
idx_pl_broad,pl,Index: Poland WIG20,National Exchange,,A,sentiment_signals,verified_source,Poland大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:pl:index
idx_pt_broad,pt,Index: Portugal PSI20,National Exchange,,A,sentiment_signals,verified_source,Portugal大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:pt:index
idx_qa_broad,qa,Index: Qatar QE,National Exchange,,A,sentiment_signals,verified_source,Qatar大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:qa:index
idx_ro_broad,ro,Index: Romania BET,National Exchange,,A,sentiment_signals,verified_source,Romania大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:ro:index
idx_ru_broad,ru,Index: Russia MOEX,National Exchange,,A,sentiment_signals,verified_source,Russia大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:ru:index
idx_sa_broad,sa,Index: Saudi Tadawul,National Exchange,,A,sentiment_signals,verified_source,Saudi大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:sa:index
idx_se_broad,se,Index: Sweden OMXS30,National Exchange,,A,sentiment_signals,verified_source,Sweden大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:se:index
idx_sg_broad,sg,Index: Singapore STI,National Exchange,,A,sentiment_signals,verified_source,Singapore大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:sg:index
idx_th_broad,th,Index: Thailand SET,National Exchange,,A,sentiment_signals,verified_source,Thailand大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:th:index
idx_tr_broad,tr,Index: Turkey BIST 100,National Exchange,,A,sentiment_signals,verified_source,Turkey大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:tr:index
idx_ae_broad,ae,Index: UAE ADX,National Exchange,,A,sentiment_signals,verified_source,UAE大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:ae:index
idx_vn_broad,vn,Index: Vietnam VN Index,National Exchange,,A,sentiment_signals,verified_source,Vietnam大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:vn:index
idx_za_broad,za,Index: South Africa JSE Top40,National Exchange,,A,sentiment_signals,verified_source,South Africa大盘指数,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=api_registered; cross_validation_group=market_data:za:index
etf_flow_equity_us,global,ETF Flow: US Equity ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,US Equity ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_equity_intl,global,ETF Flow: International Equity ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,International Equity ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_equity_em,global,ETF Flow: EM Equity ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,EM Equity ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_bond_ig,global,ETF Flow: Investment Grade Bond ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Investment Grade Bond ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:rates
etf_flow_bond_hy,global,ETF Flow: High Yield Bond ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,High Yield Bond ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:rates
etf_flow_bond_govt,global,ETF Flow: Government Bond ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Government Bond ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:rates
etf_flow_commodity_broad,global,ETF Flow: Broad Commodity ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Broad Commodity ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:commodity
etf_flow_commodity_gold,global,ETF Flow: Gold ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Gold ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:commodity
etf_flow_sector_tech,global,ETF Flow: Technology Sector ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Technology Sector ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_sector_healthcare,global,ETF Flow: Healthcare Sector ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Healthcare Sector ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_sector_energy,global,ETF Flow: Energy Sector ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Energy Sector ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_sector_financial,global,ETF Flow: Financial Sector ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Financial Sector ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_esg,global,ETF Flow: ESG ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,ESG ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_crypto,global,ETF Flow: Crypto ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Crypto ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:crypto
etf_flow_thematic,global,ETF Flow: Thematic ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Thematic ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
etf_flow_inverse,global,ETF Flow: Inverse/Leveraged ETFs,Bloomberg/ETFGI,,B,sentiment_signals,candidate_hint,Inverse/Leveraged ETFs资金流; 配置偏好,weekly,Data provider,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=research; collection=scheduled_api; cross_validation_group=market_data:global:etf
re_us_residential,us,RE: US Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,US房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:us:general
re_us_commercial,us,RE: US Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,US房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:us:general
re_uk_residential,uk,RE: UK Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,UK房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:uk:general
re_uk_commercial,uk,RE: UK Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,UK房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:uk:general
re_cn_residential,cn,RE: China Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,China房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:cn:general
re_cn_commercial,cn,RE: China Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,China房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:cn:general
re_jp_residential,jp,RE: Japan Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Japan房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:jp:general
re_jp_commercial,jp,RE: Japan Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Japan房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:jp:general
re_de_residential,de,RE: Germany Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Germany房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:de:general
re_de_commercial,de,RE: Germany Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Germany房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:de:general
re_fr_residential,fr,RE: France Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,France房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:fr:general
re_fr_commercial,fr,RE: France Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,France房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:fr:general
re_au_residential,au,RE: Australia Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Australia房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:au:general
re_au_commercial,au,RE: Australia Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Australia房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:au:general
re_ca_residential,ca,RE: Canada Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Canada房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:ca:general
re_ca_commercial,ca,RE: Canada Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Canada房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:ca:general
re_nz_residential,nz,RE: NZ Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,NZ房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:nz:general
re_nz_commercial,nz,RE: NZ Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,NZ房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:nz:general
re_sg_residential,sg,RE: Singapore Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Singapore房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:sg:general
re_sg_commercial,sg,RE: Singapore Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,Singapore房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:sg:general
re_hk_residential,hk,RE: HK Residential Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,HK房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:hk:general
re_hk_commercial,hk,RE: HK Commercial Price Index,National Stats/BIS,,B,sentiment_signals,candidate_hint,HK房价指数; 资产价格/财富效应,quarterly,Public data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:hk:general
money_us_m1,us,Money Supply: US M1,National CB,,A,sentiment_signals,verified_source,US货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_us_m2,us,Money Supply: US M2,National CB,,A,sentiment_signals,verified_source,US货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_us_m3,us,Money Supply: US M3,National CB,,A,sentiment_signals,verified_source,US货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_cn_m1,cn,Money Supply: China M1,National CB,,A,sentiment_signals,verified_source,China货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_cn_m2,cn,Money Supply: China M2,National CB,,A,sentiment_signals,verified_source,China货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_cn_m3,cn,Money Supply: China M3,National CB,,A,sentiment_signals,verified_source,China货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_jp_m1,jp,Money Supply: Japan M1,National CB,,A,sentiment_signals,verified_source,Japan货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_jp_m2,jp,Money Supply: Japan M2,National CB,,A,sentiment_signals,verified_source,Japan货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_jp_m3,jp,Money Supply: Japan M3,National CB,,A,sentiment_signals,verified_source,Japan货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_uk_m1,uk,Money Supply: UK M1,National CB,,A,sentiment_signals,verified_source,UK货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_uk_m2,uk,Money Supply: UK M2,National CB,,A,sentiment_signals,verified_source,UK货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_uk_m3,uk,Money Supply: UK M3,National CB,,A,sentiment_signals,verified_source,UK货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_eu_m1,eu,Money Supply: Eurozone M1,National CB,,A,sentiment_signals,verified_source,Eurozone货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_eu_m2,eu,Money Supply: Eurozone M2,National CB,,A,sentiment_signals,verified_source,Eurozone货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_eu_m3,eu,Money Supply: Eurozone M3,National CB,,A,sentiment_signals,verified_source,Eurozone货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_ch_m1,ch,Money Supply: Switzerland M1,National CB,,A,sentiment_signals,verified_source,Switzerland货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_ch_m2,ch,Money Supply: Switzerland M2,National CB,,A,sentiment_signals,verified_source,Switzerland货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_ch_m3,ch,Money Supply: Switzerland M3,National CB,,A,sentiment_signals,verified_source,Switzerland货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_in_m1,in,Money Supply: India M1,National CB,,A,sentiment_signals,verified_source,India货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
money_in_m2,in,Money Supply: India M2,National CB,,A,sentiment_signals,verified_source,India货币供应量; 流动性指标,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=macro; half_life=168h; family=research; collection=reference_metadata
